,best_offset,best_res,sec_best_res
40eaf07a820f43118143542b8bb6db97,-12.0,0.5986441615938018,0.7444198487363956
411e08e4269e4cfeaa9b14be5deb3d8c,-12.0,0.17665464934358208,0.4530304060948235
411f436033d9455eb24686d925dc54e0,0.0,0.5163802632901215,0.6167721837001306
4132c5877931495e9a201fa6711d2d80,-24.0,0.43035639911941453,0.4324983637769977
415a25afbc6b47a791eafcbe4d4c7d1d,-12.0,0.2488000698141199,0.4568897809581988
4165f8a3bfa6405e978d6e34d882b238,-12.0,0.43084072665821715,0.4561892691170258
4170157150034c32928c7e278fd26139,-12.0,0.6011766527326211,0.7136295608195283
418f38bd986e495495148d5e7f63368e,-11.0,0.4915118833632914,0.567006191332135
41935153d0ad452f810d711ba2ed4325,0.0,0.35276207046541974,0.47164318934653865
41adec28c9b6444baf6d38c0fa79247b,0.0,0.3248351215670834,0.5251008957574564
41ce22615fa7402db932e912ae83fa0c,-12.0,0.4240610504264552,0.6621776647214325
420ac6a114f04bb4805626db580b1220,-12.0,0.49257857974388825,0.6060341482343811
42111655ddb8476690fee268c9f52022,-12.0,0.3195392284981366,0.5845312424374425
4215089de76441c9989db01cf3b62e33,-13.0,0.4288256947534485,0.5754621576797055
421ffe1570ad494587ea2f948f437c65,-12.0,0.20263516583371194,0.24678176586400122
4237189794e6469f85f1e51c694c6c1d,-1.0,0.4547154688752338,0.4665375367352391
4248392ba2fb4b79915ebe0093ff8f37,-12.0,0.27394934850431274,0.48151036887502296
4253fa891b904e409c6ca3f2dd8622ed,0.0,0.5486962795011852,0.706997835720911
4266b819bad14addb657d35d37aceba7,-12.0,0.3710529211134338,0.6049620420288261
42802c8f45d54edea7cf35b8e7b5dcfa,0.0,0.4828572548097645,0.5162807100035265
4280deeb982349eca0d151aa83eb3dff,-12.0,0.293723610273342,0.49950792088637735
42aa52e44a724558b0f6ee2f1dadcebf,-12.0,0.3517965314081819,0.5369263961496972
42c3bc35da87436eb46501c6df816804,1.0,0.6864606741573034,0.6976966292134832
42cf853e4fb24b088debb85a9c5e2327,0.0,0.4753602004593861,0.6363541449154312
42d7edae3f8a4c1e906eaf5af7a236ff,-12.0,0.47942227053890357,0.6129316146399545
43002e4a2ff44b5884b87591dc9af8ec,0.0,0.4194476024877951,0.48619006219487726
431d6410903c44139771a7ac53807208,-24.0,0.39301653977421896,0.7477903211691608
432d651e84c04a2f98660cb1b9175610,-12.0,0.33771255144888374,0.48563588741529123
4330ac8f7de947fe864e6ff4588ef050,5.0,0.6021554272202264,0.6078850438815879
43343377fa5b4decab628bfea5c46b61,-12.0,0.38494907582044513,0.6705960015088646
433a39eb31c147f3a591670d417c457a,-12.0,0.28049502605400284,0.5875769777356703
433bdb0a831b4313b6abf0b4400f16b5,0.0,0.3710746568463341,0.38998995647807166
433cc33ee9ad4ee4a7463f04179d620d,-12.0,0.5675052813520262,0.6367710133794251
4344a8c109d244b38a66f80d03d41e38,-12.0,0.30397682793173636,0.3864490371066228
43604718fab14795b096a3ec3043357f,0.0,0.5305187514035482,0.6079946103750281
4360d49d82a948219ea88e00f6ec4804,0.0,0.291001873264001,0.6083586331632324
436df61c250d42d09813c2208bbd0f4f,-12.0,0.5934198465917314,0.5997877369868301
437c5b70009741cf9551d71275b470ba,-24.0,0.2842084842214175,0.4299663735126746
4386b9562ff24356afeb38ef32f51b38,2.0,0.7451155663389094,0.7451794151449368
438fa9a3456249c18ae63621f1d43186,-12.0,0.45199142886296384,0.5335872929492194
439cb1b4069142d980c0c21322b7317f,-12.0,0.2837614773547921,0.6220468379242753
43bf12a9ca144a888e1d4f798a01dadd,0.0,0.27801236615895036,0.31092595385311417
43c9bdc429274a4fa84b9d5b5cd40275,0.0,0.5626826891848002,0.6952744397531666
43e2fa88f39e4edb80dec69b4e219e95,-12.0,0.40975020145044316,0.6274062136270033
43eab019652349e0a792c2c8c50d677d,0.0,0.39169402786405183,0.7258408022007277
43f37134e62a44e880c81507392ea02f,0.0,0.4672214673913043,0.6408514492753623
43f442504f5e440aa8f7264d9b29db3f,-24.0,0.38739227793987924,0.6499966071792088
441606760d7a43f196483e4496139fb8,-6.0,0.5072115384615384,0.510917467948718
443a7cafe4b2402aba8c98d32bd78348,0.0,0.5195895967549511,0.6153662610355524
445fae2d105d4c60b3693107dd0fa357,-13.0,0.35347846663511595,0.514339801230478
445fc5dd3d314d799df03d9c2dbcd692,-12.0,0.32493150684931504,0.5912750263435195
446792dda6c24b279fc7a2cfe851a5eb,-13.0,0.2722395630120952,0.44235271166601636
446bd423f1e748a4b7579f035d9807a9,-12.0,0.2140473542030828,0.35757985062768155
447e5d3f033e485bab8482ae3c7c5c24,-24.0,0.3914587188078212,0.6478971845776866
44a2455abc0e4fb397a396d2cd1ebeb9,0.0,0.4859303052697402,0.7189471889034165
44a6508cdd844e7c9061a2165971e315,-12.0,0.3338178294573643,0.5953972868217055
44a754ee32f043609f217f29099cc771,0.0,0.8454360858634693,0.8565557919164571
44a8dcba6fbd458ebc94c6fa232fe916,-12.0,0.2689619274241523,0.3474866151100535
44bb8e9c406b43499296e32fc0b03c6a,-12.0,0.46381322957198445,0.5011673151750973
44cbb9fa2da3418ea2792b5efdf60395,0.0,0.41649670350519374,0.5375895271071479
44de1e2de1524ddaa5461d5c83988168,-12.0,0.4102386717398824,0.6828087167070218
44e288aee4844355ac17f6515a9e46ec,-12.0,0.28953741074200556,0.5515057435579013
44ed7cce2c054cb89bccb843dee2f8aa,-12.0,0.3408871989860583,0.5477313054499366
44f6356e09d74cd29fcfd3e52aa078fb,-12.0,0.5198906410967589,0.5202472462160235
4500fb5c3a1e4985a500e02d055504f0,-12.0,0.3047631862217438,0.5683530678148547
45091b5cc79a414b8fb42fc28b55a841,12.0,0.3778403168647071,0.4750364811340421
450eced4f6b44a1db46760719b5efb9e,-13.0,0.39313503179049397,0.5033124360855453
4512da5e0fbd4fb5a43df380cb1cfb24,0.0,0.439415347137637,0.7112302070645554
452037efa1284176b7aa7b80a05afa95,-12.0,0.336007619884969,0.5511594680734146
4534078654b44e219d4dd7709676d381,-12.0,0.25770754808156954,0.3430462936116749
454a5f5ac6714d4486f1ebbe8a793e88,-12.0,0.4815889090998476,0.58035494813431
4554425e21564f7599dc54576d8168e2,0.0,0.15140816492167844,0.2588669750831913
456dff0ae265491184d6d2e52730d420,0.0,0.31366249577274263,0.6542103483260061
457fabf8212c4fa3bb8b5a73b3d624c7,-12.0,0.44400492834446537,0.4869334025030802
458a9b8bd7a54a2abe868df421fe9a7e,-24.0,0.2126367953747677,0.3660540986991534
4595267936654e8bb1b3e5f5254ec85c,-12.0,0.29780948665068835,0.5952845437823978
45b5b2c10c78425fae9fbf25e37f28be,-12.0,0.3808304463523623,0.5364261685996887
45bee5a90e314c9f89a186821ac38be0,0.0,0.46593282528930285,0.5955405023990968
45caa6860b27490ea625d5e3fb3027b2,0.0,0.5150338914315509,0.5401772782573432
45cb861df92d4134ab7ff6a84ea26bc8,-24.0,0.39009654313298037,0.4254749299283712
45da5a09f25d4f2fb176b41ee76bb6be,0.0,0.2518027789177464,0.42293486545113446
45e0ccbdf76f4060af50f95d93492755,-12.0,0.4668652870601498,0.576455431194138
45e15847d08e4b32bfc3537fbb75bd6d,-11.0,0.20912523989351822,0.32303596855073363
460d7124a10e4c8d92e5da8768fa63ea,-12.0,0.2667072777439352,0.4352671372773856
463f5b79b3f1459887c96c368b16c9c0,-12.0,0.2667810177244139,0.30766152086906806
464b992d8bd04701ba95b932f07a5b26,-12.0,0.34083077209648877,0.5440067057837384
4685cc83e9f74cc7950f270e010b567e,-12.0,0.285802775024777,0.4500743310208127
469e04fddc6d470282b163288a2b7360,-12.0,0.349625468164794,0.600187265917603
46a2cd4cc2dd4f0182dea4f98f3bc822,0.0,0.45416843395070455,0.6341957679438239
46b03586b7bd497bb52c9556e736cdec,0.0,0.4354303558649405,0.6616355474595017
46b0682fec8d44fe9c01bdc6f761d5b1,1.0,0.425519499465102,0.4282750348494181
46b4fb5a53a74ae0bf1c439b1b6d8a07,0.0,0.4988228852997536,0.5301396112784014
46c642eeb6704c81821d1aa4c705b9be,-12.0,0.6019949510498122,0.6171418016132012
46e92674f3cf4e108ede038154d44665,-12.0,0.3542371243598415,0.5758044255483622
4708845658ec47a09777ec6ce3fd9f11,-24.0,0.4398378820554771,0.47114598051610024
4730719866a84ed3961349515ffaac5c,0.0,0.46592059685584863,0.5882760458300027
473cb2bce6bc4365b2c4310119831b8c,0.0,0.4314018915359751,0.5118520292110619
475ea2052cd241c3908b87988b87374e,-12.0,0.4341726618705036,0.486896197327852
47645823268646df9b5228ecdfa1144c,0.0,0.4118013125141435,0.6209549671871464
477a84dcadd24f558bbbe390614e1d6a,0.0,0.26808336738863914,0.43822367524860373
4789ae2083ac430b8628beb5f1fd6424,-12.0,0.34728222322522406,0.3756528467341544
47a1e07cb4ef4498aeda2abc19491b1d,0.0,0.41867240374703063,0.5999282864954507
47d0a2d2271343ab8d4abdbd6b5fce51,0.0,0.5890138604862531,0.7108611679163827
47e7dbeb662548149b97df1c226654c5,0.0,0.41018266222625893,0.4857705116560702
47f5ef5546574eb4a985224ed859e08e,-20.0,0.2864390243902439,0.2905756097560976
47f6769d61424e8abb5cc5abfe9e03d1,0.0,0.43011642664018096,0.6514373999889643
4810c0221eb24b4db3641536e194c6d7,0.0,0.4656568113122329,0.49987840044470694
4813053f10a34825ba803c22220488dc,-1.0,0.4450057405281286,0.456601607347876
48408df43312468dab3f89b0c6579a42,-12.0,0.4120110890134394,0.4263243536431025
48419fbacf764cb6b6f238b53cd63d60,-12.0,0.39593135278039165,0.6242774566473989
4849d7387ef34c46a4550805c7c0c374,0.0,0.35533081933493316,0.5662495714775454
48514bc27cad434b88399f5e9aac685b,0.0,0.35872689057607343,0.4935443743833912
485269d9d5c34102aaceed796e2006fc,-12.0,0.43100826760429534,0.729164686876366
486ad08c0a294fab8e520e12850c2702,0.0,0.2701006806579694,0.44090328984685195
4876f52f20c445a797e218b8fed5fe6e,-12.0,0.3796072252546283,0.6054808395700861
489cec19818a40be98c703dae5e8ab77,0.0,0.45506210452308415,0.7812866182329505
48b140331b6b4a1393027a7cacc2e431,-11.0,0.6153492647058824,0.6708537581699346
48c5941049bf4b39aebf9afa493f7962,0.0,0.5525139109697933,0.5587241653418124
48d53844c2d34012818d1b62528a3e0e,-12.0,0.3509519749928957,0.6750023680969972
48db586860f04536a6ffbf3f9311b584,-2.0,0.6407017209324498,0.6607236497115889
48e288b6d7474ded87c3bb796941e45c,-12.0,0.3844269765322397,0.5521189336978811
491e686901eb409d9bc58f346b65a02b,-12.0,0.4317262965700126,0.4824588097204712
4932bc8ba2cb4a23998e74102ce1021b,-12.0,0.4437675523871247,0.5822423849643551
493f680e1eb9486a890c5b01e2c89a14,0.0,0.16930862089989027,0.34885989513473964
494472a1e4f0459198e1a11b8eec1bf0,0.0,0.33107173440484816,0.6844740135695936
49585aa7c56e46748e736da9fa3a56a8,-12.0,0.23229959040374487,0.2678759508484494
495fa4164f084c838c0564e0fd620e99,-12.0,0.35238472368884194,0.5581221400915171
4973d32f99fa410d938e9c3a5188cea6,-12.0,0.5813568910744593,0.6486357108664432
497d47057dce4ef4958bb564f152028c,-12.0,0.35541535226077814,0.6256572029442692
4986c16294c247f1a01dd92793a7e2b3,-12.0,0.3642241379310345,0.48595289408866993
498ab6a881b245479dd03b29f0fb41ae,0.0,0.31379061371841155,0.6625752105896511
498c2a1c44484c3faaf979073d5e9092,0.0,0.5589611872146119,0.5602739726027397
49a4ad2fe8274021b3da0eabfbb468af,0.0,0.4174107142857143,0.6404692691029901
49d113c514df4cec953e228d312da868,0.0,0.21604336961585702,0.29698022108339334
49d9e60fcc3644298930f5f95fd7c6af,1.0,0.5355341137287555,0.6458343537248371
49e57093d8424542b48df92c52daa89c,-12.0,0.4082125603864734,0.6558207824192479
4a0dcde679da409fb4f680e7a3b51bc7,0.0,0.42472545047446425,0.5707431495895084
4a1964aba8594e87ab9cbf3f21f562da,0.0,0.3083233933610683,0.538794984435458
4a31712ab9694f69a798e6cd59671236,-12.0,0.45119030160825147,0.5424060223884245
4a52cd5668a04c0f8d2ca2eaf041dd0c,-12.0,0.42702068913347707,0.679526457127728
4a5dff3487a14f919874ff762aaa16c9,-12.0,0.2852026265172116,0.3949724746302315
4a5f4c720a304628874f162dd89daa15,-23.0,0.3024589778550943,0.4034980488034228
4a7462bb47a24874b44c841a3ef17420,-12.0,0.39880719593273367,0.6232890105592491
4a785134cfac4816a94d7b1f43e3a456,-12.0,0.4360674924412367,0.7043792060860236
4a7a1be44fe7484d8dd749d66e049977,0.0,0.3354615589252461,0.5112301904001825
4a7ce22de15a4be49102d74b141f13b0,-12.0,0.48768809849521205,0.6254274965800274
4a837d9012524d5581d8f1f0895428dc,0.0,0.32040175768989326,0.42661644695543
4a84ea9e64f84526a3e806c42189c0f2,-12.0,0.36939635002339727,0.48418343472157227
4a93157af3d74eea83a7b41a1e9826a0,0.0,0.4204042578638919,0.48092333452936253
4aa64feabcc649768c18077f986b1904,0.0,0.22441095308851625,0.5349607302059011
4ad39a9e5fe94b85a4f03bd34d98911b,0.0,0.3743121854865259,0.6804778253303861
4af35ef1ced24b1898f9caa5336cde03,-24.0,0.37456624605678235,0.4079652996845426
4b093b4e695140f18e8454647ef58195,0.0,0.20427906976744187,0.3840372093023256
4b13ad85bea34177a1eb247f569c06d8,-12.0,0.41332616872649114,0.6013433637829124
4b196e6c99574dd49ad00d56e132712b,0.0,0.6139769261371171,0.6150377933961013
4b2df2bcde2f4539b6ae3a3a310f99ea,-12.0,0.4439177773606157,0.634785057255491
4b5c06c933244c008d7a41ab24727a25,-12.0,0.6370826818725283,0.6926331279315736
4b7a3ce58693448e89b44e21b2a16e42,-12.0,0.47379467148603743,0.6142948755319769
4b8951b20fb244598c607660d5875fcb,-11.0,0.463907551733405,0.5120666487503359
4b92d88c40f4459a99c6104ef5becba9,-12.0,0.32350284287156594,0.5621977788405335
4ba71d0311914dab93581ddbde1565ff,-12.0,0.4045375889252067,0.6379061718900212
4ba947ecb577482692837f325f801438,-13.0,0.33312914183883724,0.4083087375396781
4bdf714c2ae6462e8dbb18d49daf8e16,0.0,0.42179549577452324,0.5010840228308482
4c0fbe9ff2544c19998855bf53fd4c49,-12.0,0.3379813786772741,0.5260742230187525
4c1ba8064e3b46c1954d1ada8f6387ae,-12.0,0.3583739397220718,0.6635986284064248
4c3329313f7c4dce8b65a45e2e0da18d,-12.0,0.4550182852498984,0.6997968305566843
4c3d1b6974f446d5859072a1f9016920,-12.0,0.42451499118165786,0.560435038212816
4c5b31688dec46418605f26333d457e5,0.0,0.41117040567846225,0.5789855447904254
4c5e17f6820546b2819dc0795195c304,-12.0,0.4391274291420232,0.578999923189185
4c907a71ef49478394a74ba7fe960c9e,-12.0,0.5562572071824722,0.5925539509087914
4cac97475a2a47668fbfd871d8741f16,0.0,0.45751213521258555,0.6977601029299959
4ccd2e6d4fe145f6bcb4d51ebd7da1c1,-12.0,0.20038461538461538,0.36322115384615383
4ce192aee5404b7583e68212addcc0e7,-12.0,0.39167704072559134,0.7365463275831406
4cec9fa30b0c4ed78f4f99b63a9866a6,0.0,0.3311415868244724,0.5277099380048844
4d304d56224943a8ad202cb413493c20,-12.0,0.45430002177226214,0.6799042020465926
4d4c97b0edc946b2acdfca497dfae818,-12.0,0.40288757136583225,0.4206741326306544
4d53cc6aa7e7460bb33584e9fe0fa046,0.0,0.2603506154419993,0.6150157190813662
4d5d2782716a4cf5b02f7a89d92afcbc,-12.0,0.6264529764001409,0.6553363860514265
4d6c2dd784d641d8a384d8c2aaddafd2,-12.0,0.39909919237937463,0.5462828743010976
4d9be7ffc86142b3821ee9351e4cf2b2,-12.0,0.4656946132037262,0.49983799108950994
4dbaaf9dd57d4a2b8695717f62728c7e,-12.0,0.5022225750119067,0.5827512303540244
4ddd17e5676440edb3c87f4564389298,0.0,0.4178629280008937,0.5803496620678099
4de1a2e569d44631bc732a412b57a20b,-12.0,0.516333892191231,0.6188081085200426
4df3c56bad4f4096b752d96a13806eb1,0.0,0.3854600530102234,0.44427615802095166
4dff1a8c9f7a45a381db00c1eb86ee44,-12.0,0.36390827517447655,0.5126762569434553
4e018e7b3348437eaea5f7c627bcb86d,0.0,0.2700277369880894,0.473568281938326
4e0b70970d3f4bc4a7b502cb9cac6754,-12.0,0.3299502689536182,0.6257992489597077
4e2e94ef32e3445e9959f7f687a3c310,12.0,0.3637799740764744,0.5618114063512638
4e32015c790041179595f2e7a07bdd96,-12.0,0.5440486824475212,0.7840553818669048
4e3e8fcdfcb94e5a9edcc2eb31c4c20a,-12.0,0.2990716180371353,0.5417771883289124
4e683bb219744e1cbf08d1363584332c,-12.0,0.46982267772897346,0.6045767583102869
4e85c5fd801444958e73f4c273975f10,-12.0,0.299223159894931,0.5242832392555749
4ea810d37a2641e58504b9a686748ca2,-12.0,0.5153464137425711,0.7725311406008304
4ed189a3bc9444e9b9aa48db90cc635d,-1.0,0.48017886750741096,0.6572376023715018
4ee392ff97ee4e06a1e27082daf52ac7,-12.0,0.42340711625982624,0.521979726934216
4f06a2a1e2bc4003baef57531386c922,0.0,0.363458975823339,0.42290119931467735
4f0fe413d6fa4fca9a6d5d06ecb9a491,-12.0,0.47163241619444257,0.5931590086707176
4f177ff92b7d4b89ba8858701894d22c,-12.0,0.4704899777282851,0.7416481069042317
4f20a508a9c54f458a3dcc52f135b431,-12.0,0.5223166843783209,0.5540795843665132
4f2100acbd6344888bb020ebd2dc4f4f,0.0,0.48030830957660225,0.5562770562770563
4f3a700a1dd848c48a43d780f785498a,0.0,0.4475289978560827,0.5698422296740147
4f3c04ab8c264ef08cda225011c0b705,-12.0,0.3824580133864411,0.60070627848725
4f7564dc91324819941fb15e91071f68,-12.0,0.5847191011235955,0.6819775280898877
4f7f844c1b3d495aa8dc42076fc4a4b9,0.0,0.31271496130696474,0.6272033533963887
4fc91e3b294b43a2a258e3f1cd793749,-12.0,0.4666666666666667,0.7257623554153523
4fdb34c93a4b455aa11b5a70938d0595,0.0,0.4041595665661729,0.6037051601345742
4fea952397ce437ca2544ef32bb1391b,-11.0,0.312559826691521,0.3856113658118797
50032e76c7424f6b85311c2dff4f32ab,0.0,0.4414883172982525,0.6600726487335559
50283b4d8a0244f7ba7bf571944431d7,-12.0,0.43320975843099735,0.5205692418081799
50313695f5e648759572302c0dfb83fd,-15.0,0.36704573811985314,0.4905350967879933
5044001bb9224ca49d70d235dfc460a9,3.0,0.6439998217548237,0.6494362996301413
50450da85fbe475db4ba603d8d5018f4,-12.0,0.5377865576331143,0.7319796021500437
50531d644ca646f6b9114a535d0c191c,0.0,0.27454242928452577,0.439121072721934
50598b84ecc74f549984a952c3fd2d86,0.0,0.48460262674257026,0.6893182123806535
506544c043fe464099a1a7deacfabb5a,-12.0,0.3265967294045048,0.5388768898488121
507edd9f85ab441085ca290b3a2055c7,-12.0,0.39337455015225614,0.6463504659961243
50815f77208e421baba29ec3c4f102bd,-12.0,0.3930487771995578,0.42440747431714615
508ac766ee0049feafaff1e5188bb481,0.0,0.4482258424458826,0.6687681321133675
50b9318781364753b83c6efad5638d72,0.0,0.5274761616050267,0.7930331257234196
50b9c78c2fe84a41a521cbe63d4aceb7,0.0,0.3533421437017458,0.6232871948250678
50be3f1766dc4015b03e13425dff74ba,0.0,0.24614483700956472,0.5038063634589108
50c50bebc0684241bd0872a83a99c39d,0.0,0.25452362957364516,0.41186146801227047
50ca54a5c2df44e5a4920b8aca7894c7,-12.0,0.5024456912674435,0.8010358221838585
50e11b8e44024823ae9fe4bc38d18ea5,-24.0,0.5167287734904035,0.5167287734904035
50ed9f130c5744428d0df47693b25e98,0.0,0.495406026212674,0.7154438589379813
50f1fdf4b9b44a85bbd2baee12ca411e,-12.0,0.44922327139811147,0.6461772768809017
50f65f4441b84f0e996968da13b43ecd,-12.0,0.2611610378315698,0.4947456153065662
50fa39e12f444abdada947276c4e028f,-24.0,0.3513015717092338,0.3729125736738703
51027c43828046a3af939bc2642ed6c7,-24.0,0.2521605798717591,0.3854892667967661
5106308ce6544ba187480207e4741cc4,-24.0,0.2855348873714779,0.3502079899536928
512e988ab2144962a9b44e5b5f5c3933,0.0,0.26247144646673054,0.45306167563186206
51548120db21431da749cabfb0387c20,0.0,0.5342061147920492,0.5439051648439371
51611841f00f42429eee51ae76f8a4a9,0.0,0.2836621765133307,0.5327259515957744
51798cf4c2d343999e12c15119594784,-12.0,0.3764990328820116,0.6649419729206963
5192206d9f094de18fa8bc84ccf19c00,0.0,0.5715192887759962,0.6315817325501403
5192ab7883f74bb588f65fcd1b0390e1,7.0,0.44833219360230986,0.4565762480054707
51a387f081f34a3397c0f741fc790606,0.0,0.42556484060662336,0.7013308573197152
51b41ed4f88441588c6b79d20b554d66,-12.0,0.40419069192751234,0.46715403624382207
51d6e930ea644c9581788d80223c4070,-12.0,0.35800126502213786,0.4414927261227071
51de814cb08444638d5c68c025cf837b,0.0,0.5458517934089944,0.6404078412332342
51f8d97d6ac34f8a807f0958d106a475,-12.0,0.2296738631143776,0.5373602817332721
5209fa31fc5b4f25a22705ea9274951b,-12.0,0.3675294906915637,0.5765639850170515
5221c4a55b9e4b34b856878c87ebe2b1,-12.0,0.47839125066149235,0.6250367495737049
523d324b325f487aac86a2327b6f05ca,0.0,0.5502773704010713,0.5973984569278837
5259603bb4e847f08ea0ccd523e374e3,-12.0,0.48225983732688504,0.7516377225763904
525b022fc1ec4859a41541925010724a,-12.0,0.3987556856799289,0.5755737962043185
52891fc8c23c4faca6199275078f467f,0.0,0.21766748204844946,0.4614534837844236
52ae0fce918d48f1bd82f4886d90f7c1,0.0,0.40701588054041243,0.5417397487556292
52bcf39152eb4f299cb5728a5d5b0aa7,0.0,0.4353245531514581,0.7335371589840075
52c912b3cf8c45a5a4cd1230c7f388c6,1.0,0.5326117514759628,0.5620607253303346
52ca769ee1c745d2a21be7d20c7a9471,1.0,0.3730684326710817,0.40986019131714496
52d1ca0b205a47fd83f4e3e162bfeb56,-5.0,0.44156260006404097,0.44202003567997805
52d40ea502af4ad9af431e5ae51684c2,-11.0,0.6325687031569385,0.6609130138541903
5320af7e873f4acd8018bf3e1e19d732,0.0,0.25138154027042914,0.3149323927101705
532f16258719486a92eb8780111fb176,0.0,0.4128023903924611,0.6108716887892892
53479e0041a14900940d7a35417aaf7c,-12.0,0.22286079182630908,0.41662675606641125
5347b787c90a4a34a859a1337f619a74,-12.0,0.4108840678678363,0.7327835268162001
534e84c143994fe2b1b3b6e40ad86aab,-12.0,0.5055034873583261,0.682268962510898
536fe614dd7d47a79a9957f137a38abc,-13.0,0.594124847001224,0.6776009791921664
53766cc5066c4af0a2bc0842165400d7,0.0,0.1669076946092854,0.33022490400438836
537b893498ed44e3b33a604e00300734,-12.0,0.4284538721770138,0.4599981713449758
53883f898a1d45bfa43b8fa8800c8e7e,0.0,0.49265796144831875,0.5332185392452289
538fb0e89052459683617056340c008f,0.0,0.49145720387711517,0.5996385740101856
539361789abf441f8703421cbf2eaa46,0.0,0.46137351165284124,0.5829242142091304
539cc3de39c441c2a30b2b1ca19dbe7f,-12.0,0.3934103321693974,0.452144328050855
53de0b34f09e4308a76fb0971ae5a6e1,-12.0,0.4281520230596776,0.7321981424148607
53e20c936b6f4a1391741f80c650904f,-12.0,0.35866157441714647,0.4895399874593855
53e2da93b8a84468b6f1264055a18001,-12.0,0.4905039162681084,0.5035350384695363
53ed7f478ebd42bcb59147a96cbb5360,-12.0,0.5292915879258389,0.6571326421165534
53fba3d9dd6c432f91ca372b1355e44c,0.0,0.3190356272963712,0.3633736531395781
53fbcb07a31047efbe57cb84b2568605,0.0,0.2410548470966943,0.5785976641492303
541a08ac67a84af39ef823dd8e3bba00,0.0,0.37669491525423726,0.6216101694915255
543a7c8655134235b23b68be2f5c32b3,-13.0,0.4510362694300518,0.4616062176165803
54515431e02e438999b23a1b5a9f307d,0.0,0.29900920028308564,0.5809005661712668
5467b774eaec4adaa714caf934779901,0.0,0.48020376579829765,0.5887928810936292
547a34221f75450a830481ffe7501446,-12.0,0.35525591634562464,0.5055723720418271
547be7063106437c8cb5946bf4a5f022,-12.0,0.5997466430200152,0.6923232835064606
547fbe81c7394167b7475e29eaecf86b,-12.0,0.5358506138450428,0.5776333436500567
54806f51d58c4f7a9c6631c969f3d772,0.0,0.48963463520788,0.5704386668193793
5481b89e00484ac2845a36e1a8df94c4,-12.0,0.4620405787460502,0.531099284882754
54a4fe1c6ab547f5810c31eca3344131,-12.0,0.37898388803951544,0.6326590615077031
54d0eec84d3f4ec1b8757a41cdaa28d5,-12.0,0.36452130096197893,0.5157466788822721
54d200fbe0424767acc0e414759f049d,0.0,0.4245604963805584,0.6604963805584281
54e1d2277f734eecb21f182342e7cb02,-12.0,0.769341161121983,0.7947814742335291
5519c6e153424a3f8554b7e2e27898e7,0.0,0.34198082512689254,0.5898225673506572
5529484c29a741cfbbabf403b9cd5539,-12.0,0.3557523419203747,0.5537177985948478
5531d8117137406b8bc0d0ea72510953,0.0,0.32484972502877607,0.5104872745875432
55470bc563354625ad53e59e4543092e,0.0,0.5152487961476726,0.7270650697616989
5556a9d5f5764258950d5fa67e9a95ba,0.0,0.3445136952599639,0.45846317861243235
556c6b2669bf4fcf89ad8fdb8bf00c71,0.0,0.4977226988666455,0.5407795784344879
557037a547e84ddba8148c137eee0eb5,-12.0,0.7165449533297867,0.7853653818252164
55a11f1f4a8740fbbf5eed0d33951058,0.0,0.5939332659251769,0.5983822042467138
55a1305f0b81431d8399e96a182a0ec8,0.0,0.5636437411239602,0.6602150537634408
55ad670ad09c41f289ed126a226bd103,-12.0,0.5128360240462777,0.6368482740368255
55bdaf07fdda499d9a1884832cf14d15,-11.0,0.5007428040854225,0.5148560817084494
55c9a13bafa6436a81ad5a35e7f2a4f0,-12.0,0.2602045883404509,0.36908663554805177
5608f00d9a944c44b34131dbabd47361,-12.0,0.44567165423248445,0.6766973700662693
560afd19f3914c65be9c9d5796310e19,-12.0,0.48653322154684553,0.7336512261580381
56287f3e2c214338b1eb350a24958585,-12.0,0.22052595806974434,0.35368850316306794
56395c181150403f96b1bbd7014bfd0b,-12.0,0.26997143159454023,0.37535710506824677
566b5df3c40b4508a4bcd475576468c2,-12.0,0.3340850717283719,0.5090521831735889
567c812bacef4572ab9376de4d0c0464,-12.0,0.4785721806886385,0.6046119827313888
568ca0f42dda4d65af3ab101931b190f,-12.0,0.5940648723257419,0.6276972624798711
5698f487a7cc46fbb9f2cc5612567975,-12.0,0.4734963787131311,0.5712886183128651
56c82dab40c840998b87540723904496,-7.0,0.5505805335968379,0.7526556324110671
56ea8eb9b0d14cdc89eb4320dff5e600,0.0,0.4147616516037569,0.47164628743576115
56ef846483cd41df8f3a6142f59d370b,-13.0,0.37879369957741066,0.6112658470995006
5710e5f217834317a7920e69e40dda0e,0.0,0.3386415172129458,0.6200267985982272
571aec1f64ba4624942747f6b51d6724,0.0,0.34410839583837405,0.5200096781998548
575d3fcecb474b08aea6e321158aa182,0.0,0.45242795104619027,0.4937327279905251
5775ce67c2c545e685363cc7271e0478,0.0,0.5500449902080136,0.6399195469221405
5779b1eedf6a4bd7bc0e423780446b1d,-12.0,0.6350097129289877,0.6359450320166918
57993822f40c4d169ef86ae93f3060bc,0.0,0.5482993197278911,0.7281277728482698
5799447a268443be8622e0ee037ca15d,-12.0,0.548433330038549,0.6140654344173174
57a743bbbc7c472788d258f977c11cee,-12.0,0.35391100202753173,0.3820830220894248
57ab70825c9142fda39caa870c612354,-17.0,0.5117056856187291,0.5258067431980475
57afddd91dde4cc08e23bd04772ade14,0.0,0.5671811871956904,0.7210193722158914
